4921 64
4121 0.03223812 -0.13256456 0.16894482 0.12788048 -0.04227737 -0.2602068 -0.050015185 0.1423178 -0.27158508 0.0115934955 0.28609827 -0.021044614 0.08893868 -0.053037405 -0.024942014 -0.1870055 0.16654904 0.06811324 -0.11778434 0.23893431 0.060779054 0.26755828 0.09662531 -0.1431938 -0.0057446216 0.023572283 0.08523698 0.042503253 0.14377761 0.072877154 -0.13749886 0.05495579 -0.29904404 -0.11802108 -0.1014313 0.031072248 -0.07152675 0.15955369 0.03891378 0.19211558 0.11273772 0.109441824 -0.2453595 -0.102928326 0.13083337 -0.16176277 -0.036429767 -0.19297089 -0.07254492 0.27104658 0.06083257 -0.0033729342 0.044520702 0.05869509 0.07018391 -0.080559246 0.07960142 0.02535483 0.044304673 -0.047350254 -0.04703425 -0.06096314 0.06785905 0.086652115
3335 0.08264893 -0.1538136 0.017324824 0.07323407 -0.0060779634 -0.31686035 -0.028370706 0.06580982 -0.3112753 0.07517612 0.32310113 -0.14438866 0.0977138 -0.07682161 -0.12757012 -0.09188761 0.25458154 0.07013521 -0.07426536 0.18373908 -0.010668954 0.31589437 0.13146721 -0.22300698 0.06271417 0.0052169035 -0.023496088 0.16841795 0.19986898 0.07236835 -0.090063244 0.2338389 -0.2444873 -0.113790624 -0.22261004 -0.21813981 -0.05028727 0.053627655 0.15095077 0.15685757 0.29052016 0.121011786 -0.10405578 -0.25040945 0.042767346 -0.14453912 -0.031472143 -0.17729813 0.06218328 0.33041236 0.12278794 0.13971075 0.008717198 0.09479072 0.13080625 -0.05114086 -0.04761431 0.08568067 -0.049292695 0.03190552 -0.1369271 -0.11520424 -0.023412831 0.07621495
381 0.07172276 -0.019655295 0.15996729 0.01893378 0.013919313 -0.31255424 -0.012927428 0.055855587 -0.36205998 0.1632576 0.25362962 -0.12496912 -0.150987 -0.1365492 -0.09282197 -0.008712357 0.14544742 0.003610289 -0.0078178905 0.26426294 0.18362808 0.24506171 0.12810004 -0.08088647 0.03474924 0.038862705 0.04100555 0.039653752 0.14622892 0.21525148 -0.11894668 -0.019894134 -0.19848819 -0.044361446 -0.008441086 -0.09173856 -0.17394343 0.05970027 0.07839239 0.1556347 0.14485064 0.11850859 -0.13907366 -0.06858434 0.13339159 -0.117864154 0.042417876 -0.10970853 0.20274875 0.15478243 0.05344179 -0.08309374 0.06155114 0.07958954 0.08857391 -0.1890293 0.025920294 0.18801366 -0.18489008 0.065903455 -0.073537916 -0.14203347 -0.10937842 0.009938289
2730 0.06640188 -0.06596363 0.072876185 0.0679691 0.03043572 -0.3758172 0.10052887 0.069094576 -0.1804225 -0.22042625 0.21444348 -0.046027537 0.21990663 -0.20653552 -0.11749267 -0.09423894 0.03250987 -0.06278551 -0.0127634425 0.35743004 0.024342442 0.20103906 0.2425459 0.022347301 -0.022147514 0.15334244 0.04204674 -0.16835296 0.024376364 0.17342386 -0.27395865 -0.020527918 -0.17242365 -0.1108364 -0.02532137 -0.076088674 -0.36420172 -0.033391528 0.0145363305 0.21258406 0.1936302 0.24361399 -0.039402623 -0.038197804 0.20090231 -0.044365868 0.1224392 -0.14927575 0.06875494 0.24494693 0.028260253 0.085482985 0.1684078 0.14166157 0.058590267 0.103592016 -0.066866934 -0.018774968 -0.113657884 0.050204754 -0.090426445 -0.19333267 -0.08088775 0.021242961
1875 0.074447416 -0.2735283 0.0052032922 -0.029913869 0.15368976 -0.17859812 -0.03814005 -0.04083305 -0.05169603 0.1622437 0.34785986 0.026465556 0.14347577 -0.30286187 -0.018534107 -0.096692204 0.10709054 0.025301412 -0.12530908 0.23202533 0.003653652 0.35099193 0.29797032 -0.2400867 0.022333119 0.17371458 0.11774962 0.06061127 0.23801142 -0.034808576 0.05255317 0.2624532 -0.26490295 -0.021155646 0.024485465 -0.079682514 -0.011897857 0.0075238873 0.020557418 0.14222838 0.053567637 0.17728627 -0.100868456 -0.025985215 0.099911585 -0.14998867 -0.031652454 -0.07480641 -0.011662801 0.18927138 -0.114289224 0.15145755 0.16702689 -0.053585477 -0.011335442 0.05326992 -0.008735829 0.007203673 -0.17993557 0.08751999 0.22958553 -0.13683315 -0.105189875 0.16126093
3360 0.010338912 0.00079405116 0.051639628 0.045542512 0.04342805 -0.2745558 -0.14713672 0.10345388 -0.36543941 0.11051046 0.263667 -0.050519638 -0.025382236 -0.02915789 -0.09682246 -0.082420684 0.1636313 -0.06460132 -0.10570312 0.4484282 0.20155764 0.21207376 0.10111843 -0.1070682 -0.09276698 -0.0010829959 0.07046351 0.053839453 0.22476286 0.19256559 -0.1377535 0.01822574 -0.15116851 -0.06717628 -0.06514685 -0.24268502 -0.16049305 0.07499603 0.14830817 0.20179756 0.18886036 0.05559477 -0.05620313 -0.13660116 0.02577701 -0.1981704 -0.07687652 -0.15660517 0.20158157 0.24614064 -0.022489995 0.09750446 -0.03825022 0.11449986 0.17074075 -0.08094647 -0.0076079695 0.04181392 -0.24632248 0.057792246 0.0062798643 -0.15964928 -0.12664452 -0.021052178
1103 0.08422419 0.04026949 -0.02164734 0.100999676 -0.026885338 -0.3425155 -0.1415544 0.07866455 -0.3423402 0.1373516 0.2232317 0.0033766022 -0.10015725 0.03111102 -0.0130083235 -0.046681065 0.2553665 0.07957884 -0.1696603 0.3566423 0.22579156 0.25625345 0.1144931 -0.1233601 -0.09460449 -0.06084855 0.0049662944 0.14972165 0.1315512 0.24359937 -0.12099022 0.031771563 -0.13510227 -0.071917444 -0.16198687 -0.25994062 -0.14032252 0.02288008 0.18043765 0.18409453 0.19536738 -0.012263173 -0.11253746 -0.19090962 -0.1051273 -0.15889595 -0.1465837 -0.25549865 0.08754901 0.22718568 0.059296798 0.0007459982 -0.03572232 0.14490552 0.21709462 -0.104534656 -0.026263935 0.06934743 -0.2864875 -0.01979083 -0.12369483 -0.2774127 -0.11056457 0.14722173
273 0.11989462 -0.20287725 0.0002281213 0.27945328 0.07616302 -0.15644619 -0.12275629 0.10153028 -0.33750588 0.08202123 0.31697497 -0.13956909 0.06346933 0.020996844 0.038834475 -0.13135386 0.20922597 0.10351062 -0.06613955 0.2974871 0.25366944 0.36391434 0.03550273 -0.117110126 0.08185577 0.17938772 -0.07185552 0.03440225 0.07556394 0.16379875 -0.04879766 0.22978109 -0.23570624 0.023103762 0.01452134 -0.23024276 -0.03851476 -0.11131328 0.16968495 0.33509618 0.1309157 0.06316199 0.03201067 -0.22692883 -0.013531192 -0.08745686 -0.082587525 -0.106605954 0.020944413 0.44319075 -0.0032833116 0.20658386 0.11286975 0.009043629 0.16367353 -0.013415189 -0.14856312 0.07264476 -0.16345902 0.09425938 -0.0023900864 -0.082343206 -0.1264136 0.08573923
4141 0.07043583 -0.09444726 0.08438538 -0.046565734 -0.07040665 -0.42115992 -0.026283426 0.023570376 -0.27850375 0.106450796 0.22825183 -0.1578074 -0.09671415 0.056792714 -0.03858338 -0.1533393 0.218839 0.1921222 -0.058925975 0.19532335 0.30812138 0.31886575 0.16864556 -0.13079068 0.03848966 -0.15842164 -0.042470384 0.21019438 0.14097053 0.12259568 -0.14417654 -0.015501535 -0.23361164 -0.09064954 -0.16605501 -0.18749057 -0.029318612 0.12396724 0.15199743 0.29749903 0.23239256 -0.112787284 -0.22111754 -0.22415058 0.12111109 -0.11534456 -0.11022999 -0.06700752 0.08625139 0.25512323 0.05981039 -0.0087090535 0.0039868844 0.2486178 0.22630969 -0.12190495 0.018141149 0.07900767 -0.23384081 -0.059069015 -0.10965525 -0.23154159 -0.080113396 0.035997625
4948 -0.026591795 -0.03939051 -0.0033176283 0.13578199 -0.024297284 -0.3239495 -0.19505455 -0.026340751 -0.17630823 -0.12576517 0.25710097 -0.2364209 0.23914918 -0.09538796 -0.07168267 -0.059898164 0.18893392 -0.1987337 -0.060908582 0.25647327 0.045938984 0.3085207 0.082167625 -0.15165968 0.1749494 0.11760012 0.035390753 0.1724751 0.13627182 0.05939828 -0.07905228 0.09363895 -0.41910002 -0.091966584 -0.11514067 -0.22533807 -0.047608532 0.01138834 0.078340776 0.22691795 0.39840585 0.08893837 0.012954901 -0.17143291 0.021901207 -0.060889002 0.10399493 -0.15854517 0.07514408 0.24042384 -0.081987314 0.12481481 -0.07940812 0.12832534 0.16406474 0.04170962 0.027670518 0.057039764 -0.2574361 0.19717005 -0.2569323 -0.14005828 -0.102509536 0.054337576
